starttime	seconds	ctime	dtime	ttime	wait
Sun Nov 29 09:36:56 2015	1448786216	63	82	144	80
Sun Nov 29 09:33:07 2015	1448785987	63	81	144	81
Sun Nov 29 09:34:22 2015	1448786062	60	84	144	84
Sun Nov 29 09:34:54 2015	1448786094	62	82	144	82
Sun Nov 29 09:33:09 2015	1448785989	61	83	144	83
Sun Nov 29 09:33:22 2015	1448786002	66	79	144	78
Sun Nov 29 09:35:40 2015	1448786140	61	83	144	83
Sun Nov 29 09:33:52 2015	1448786032	59	85	144	85
Sun Nov 29 09:34:06 2015	1448786046	66	78	144	78
Sun Nov 29 09:34:38 2015	1448786078	61	83	144	83
Sun Nov 29 09:34:41 2015	1448786081	61	83	144	83
Sun Nov 29 09:36:41 2015	1448786201	62	83	144	82
Sun Nov 29 09:36:57 2015	1448786217	62	82	144	81
Sun Nov 29 09:34:41 2015	1448786081	61	83	144	83
Sun Nov 29 09:35:00 2015	1448786100	61	84	144	84
Sun Nov 29 09:33:17 2015	1448785997	58	86	144	86
Sun Nov 29 09:35:43 2015	1448786143	66	79	144	79
Sun Nov 29 09:34:47 2015	1448786087	59	86	144	85
Sun Nov 29 09:35:30 2015	1448786130	62	83	144	83
Sun Nov 29 09:36:46 2015	1448786206	62	83	144	83
Sun Nov 29 09:34:44 2015	1448786084	64	80	144	80
Sun Nov 29 09:36:08 2015	1448786168	62	82	144	82
Sun Nov 29 09:36:13 2015	1448786173	64	80	144	79
Sun Nov 29 09:33:43 2015	1448786023	62	83	144	83
Sun Nov 29 09:35:37 2015	1448786137	60	84	144	84
Sun Nov 29 09:35:47 2015	1448786147	61	83	144	82
Sun Nov 29 09:37:51 2015	1448786271	62	83	145	83
Sun Nov 29 09:36:27 2015	1448786187	62	82	145	82
Sun Nov 29 09:33:59 2015	1448786039	63	82	145	82
Sun Nov 29 09:34:48 2015	1448786088	60	84	145	84
Sun Nov 29 09:33:16 2015	1448785996	64	81	145	81
Sun Nov 29 09:37:34 2015	1448786254	60	84	145	84
Sun Nov 29 09:34:44 2015	1448786084	61	84	145	84
Sun Nov 29 09:33:25 2015	1448786005	64	80	145	80
Sun Nov 29 09:35:43 2015	1448786143	61	83	145	83
Sun Nov 29 09:37:25 2015	1448786245	63	82	145	82
Sun Nov 29 09:33:26 2015	1448786006	64	80	145	80
Sun Nov 29 09:34:19 2015	1448786059	57	87	145	87
Sun Nov 29 09:33:12 2015	1448785992	66	78	145	78
Sun Nov 29 09:35:37 2015	1448786137	58	87	145	87
Sun Nov 29 09:36:08 2015	1448786168	58	87	145	86
Sun Nov 29 09:33:52 2015	1448786032	62	83	145	83
Sun Nov 29 09:36:47 2015	1448786207	60	84	145	84
Sun Nov 29 09:34:01 2015	1448786041	58	87	145	87
Sun Nov 29 09:36:25 2015	1448786185	65	79	145	74
Sun Nov 29 09:36:45 2015	1448786205	63	81	145	81
Sun Nov 29 09:34:03 2015	1448786043	57	87	145	87
Sun Nov 29 09:33:14 2015	1448785994	64	81	145	81
Sun Nov 29 09:34:37 2015	1448786077	62	82	145	82
Sun Nov 29 09:35:01 2015	1448786101	63	82	145	82
Sun Nov 29 09:34:43 2015	1448786083	58	86	145	85
Sun Nov 29 09:36:27 2015	1448786187	61	84	145	84
Sun Nov 29 09:33:19 2015	1448785999	60	84	145	84
Sun Nov 29 09:34:26 2015	1448786066	63	82	145	82
Sun Nov 29 09:36:48 2015	1448786208	59	85	145	85
Sun Nov 29 09:34:53 2015	1448786093	60	85	145	85
Sun Nov 29 09:37:13 2015	1448786233	64	81	145	81
Sun Nov 29 09:34:24 2015	1448786064	62	83	145	83
Sun Nov 29 09:33:17 2015	1448785997	63	82	145	82
Sun Nov 29 09:33:33 2015	1448786013	58	86	145	86
Sun Nov 29 09:33:15 2015	1448785995	61	84	145	84
Sun Nov 29 09:33:23 2015	1448786003	61	84	145	84
Sun Nov 29 09:33:23 2015	1448786003	61	84	145	83
Sun Nov 29 09:37:03 2015	1448786223	61	84	145	83
Sun Nov 29 09:34:42 2015	1448786082	61	84	145	84
Sun Nov 29 09:35:05 2015	1448786105	60	85	145	84
Sun Nov 29 09:34:53 2015	1448786093	57	88	145	88
Sun Nov 29 09:37:00 2015	1448786220	62	83	145	82
Sun Nov 29 09:35:43 2015	1448786143	61	84	145	84
Sun Nov 29 09:37:26 2015	1448786246	65	80	145	80
Sun Nov 29 09:33:31 2015	1448786011	67	78	145	78
Sun Nov 29 09:33:52 2015	1448786032	60	84	145	84
Sun Nov 29 09:36:12 2015	1448786172	61	84	145	83
Sun Nov 29 09:33:07 2015	1448785987	63	82	145	82
Sun Nov 29 09:35:34 2015	1448786134	59	86	145	86
Sun Nov 29 09:33:39 2015	1448786019	60	84	145	84
Sun Nov 29 09:35:42 2015	1448786142	62	82	145	82
Sun Nov 29 09:34:48 2015	1448786088	59	85	145	85
Sun Nov 29 09:33:41 2015	1448786021	64	81	145	81
Sun Nov 29 09:33:13 2015	1448785993	68	77	145	77
Sun Nov 29 09:34:55 2015	1448786095	66	79	145	79
Sun Nov 29 09:33:05 2015	1448785985	58	87	145	87
Sun Nov 29 09:33:17 2015	1448785997	62	83	145	83
Sun Nov 29 09:35:22 2015	1448786122	65	79	145	79
Sun Nov 29 09:35:40 2015	1448786140	60	85	145	84
Sun Nov 29 09:34:24 2015	1448786064	62	83	145	83
Sun Nov 29 09:36:19 2015	1448786179	58	87	145	87
Sun Nov 29 09:33:30 2015	1448786010	69	76	145	76
Sun Nov 29 09:33:08 2015	1448785988	60	85	145	84
Sun Nov 29 09:37:20 2015	1448786240	57	88	145	88
Sun Nov 29 09:35:34 2015	1448786134	63	82	145	82
Sun Nov 29 09:33:15 2015	1448785995	63	81	145	81
Sun Nov 29 09:34:03 2015	1448786043	61	84	145	82
Sun Nov 29 09:34:07 2015	1448786047	62	82	145	82
Sun Nov 29 09:33:12 2015	1448785992	60	85	145	85
Sun Nov 29 09:33:58 2015	1448786038	59	85	145	85
Sun Nov 29 09:34:59 2015	1448786099	61	83	145	83
Sun Nov 29 09:37:30 2015	1448786250	62	82	145	82
Sun Nov 29 09:35:31 2015	1448786131	60	85	145	84
Sun Nov 29 09:37:17 2015	1448786237	57	88	145	88
Sun Nov 29 09:34:18 2015	1448786058	63	82	145	82
Sun Nov 29 09:35:30 2015	1448786130	64	81	145	81
Sun Nov 29 09:36:55 2015	1448786215	62	83	145	83
Sun Nov 29 09:36:30 2015	1448786190	60	85	145	85
Sun Nov 29 09:36:17 2015	1448786177	60	85	145	84
Sun Nov 29 09:33:38 2015	1448786018	60	85	145	84
Sun Nov 29 09:36:42 2015	1448786202	61	84	145	84
Sun Nov 29 09:34:23 2015	1448786063	67	78	145	78
Sun Nov 29 09:36:23 2015	1448786183	61	84	145	83
Sun Nov 29 09:36:26 2015	1448786186	61	84	145	84
Sun Nov 29 09:33:15 2015	1448785995	63	82	145	82
Sun Nov 29 09:34:35 2015	1448786075	64	81	145	81
Sun Nov 29 09:33:42 2015	1448786022	58	87	145	87
Sun Nov 29 09:37:34 2015	1448786254	62	83	145	82
Sun Nov 29 09:33:12 2015	1448785992	63	82	145	82
Sun Nov 29 09:37:31 2015	1448786251	61	84	145	84
Sun Nov 29 09:34:03 2015	1448786043	62	83	145	82
Sun Nov 29 09:35:46 2015	1448786146	60	85	145	85
Sun Nov 29 09:33:22 2015	1448786002	62	83	145	83
Sun Nov 29 09:33:24 2015	1448786004	64	81	145	81
Sun Nov 29 09:34:44 2015	1448786084	61	84	145	84
Sun Nov 29 09:35:40 2015	1448786140	60	85	145	85
Sun Nov 29 09:36:19 2015	1448786179	61	84	145	84
Sun Nov 29 09:37:27 2015	1448786247	60	85	145	85
Sun Nov 29 09:34:10 2015	1448786050	61	84	145	84
Sun Nov 29 09:33:17 2015	1448785997	65	80	145	80
Sun Nov 29 09:34:44 2015	1448786084	58	87	145	87
Sun Nov 29 09:36:08 2015	1448786168	62	83	145	83
Sun Nov 29 09:36:40 2015	1448786200	63	82	145	82
Sun Nov 29 09:33:59 2015	1448786039	61	84	145	84
Sun Nov 29 09:37:31 2015	1448786251	62	83	145	83
Sun Nov 29 09:37:25 2015	1448786245	60	85	145	85
Sun Nov 29 09:34:48 2015	1448786088	62	83	145	83
Sun Nov 29 09:34:21 2015	1448786061	61	84	145	84
Sun Nov 29 09:33:06 2015	1448785986	59	86	145	86
Sun Nov 29 09:34:34 2015	1448786074	62	83	145	83
Sun Nov 29 09:34:38 2015	1448786078	63	83	145	83
Sun Nov 29 09:33:43 2015	1448786023	62	84	145	83
Sun Nov 29 09:35:40 2015	1448786140	62	83	145	81
Sun Nov 29 09:34:39 2015	1448786079	60	85	145	85
Sun Nov 29 09:36:22 2015	1448786182	60	85	145	85
Sun Nov 29 09:33:21 2015	1448786001	64	81	145	81
Sun Nov 29 09:33:03 2015	1448785983	64	81	145	81
Sun Nov 29 09:37:16 2015	1448786236	63	82	145	82
Sun Nov 29 09:36:04 2015	1448786164	66	79	145	79
Sun Nov 29 09:37:33 2015	1448786253	62	83	145	82
Sun Nov 29 09:37:05 2015	1448786225	63	82	145	80
Sun Nov 29 09:34:42 2015	1448786082	66	79	145	79
Sun Nov 29 09:36:42 2015	1448786202	62	83	145	83
Sun Nov 29 09:33:12 2015	1448785992	62	83	145	83
Sun Nov 29 09:33:28 2015	1448786008	61	85	145	85
Sun Nov 29 09:35:54 2015	1448786154	60	86	145	85
Sun Nov 29 09:36:34 2015	1448786194	67	78	145	78
Sun Nov 29 09:35:33 2015	1448786133	63	83	145	82
Sun Nov 29 09:36:31 2015	1448786191	63	82	145	82
Sun Nov 29 09:35:43 2015	1448786143	61	84	145	84
Sun Nov 29 09:34:09 2015	1448786049	60	85	145	84
Sun Nov 29 09:33:10 2015	1448785990	64	81	145	81
Sun Nov 29 09:34:54 2015	1448786094	59	86	145	86
Sun Nov 29 09:33:15 2015	1448785995	61	84	145	84
Sun Nov 29 09:35:37 2015	1448786137	59	86	145	86
Sun Nov 29 09:34:56 2015	1448786096	61	84	145	84
Sun Nov 29 09:34:44 2015	1448786084	63	83	145	82
Sun Nov 29 09:34:22 2015	1448786062	62	84	145	83
Sun Nov 29 09:33:09 2015	1448785989	62	83	145	83
Sun Nov 29 09:33:19 2015	1448785999	58	87	145	87
Sun Nov 29 09:33:17 2015	1448785997	64	82	145	82
Sun Nov 29 09:37:17 2015	1448786237	64	81	145	81
Sun Nov 29 09:36:58 2015	1448786218	62	83	145	82
Sun Nov 29 09:35:25 2015	1448786125	60	85	145	85
Sun Nov 29 09:36:46 2015	1448786206	63	82	145	82
Sun Nov 29 09:33:34 2015	1448786014	60	85	145	85
Sun Nov 29 09:33:43 2015	1448786023	61	84	145	84
Sun Nov 29 09:33:22 2015	1448786002	63	82	145	77
Sun Nov 29 09:33:03 2015	1448785983	60	85	145	83
Sun Nov 29 09:33:07 2015	1448785987	64	81	145	81
Sun Nov 29 09:35:44 2015	1448786144	62	83	145	83
Sun Nov 29 09:35:46 2015	1448786146	67	79	145	79
Sun Nov 29 09:33:12 2015	1448785992	61	85	145	85
Sun Nov 29 09:36:44 2015	1448786204	64	82	145	81
Sun Nov 29 09:35:53 2015	1448786153	60	85	145	85
Sun Nov 29 09:33:08 2015	1448785988	61	84	145	84
Sun Nov 29 09:34:00 2015	1448786040	62	83	145	83
Sun Nov 29 09:33:14 2015	1448785994	58	87	145	87
Sun Nov 29 09:33:16 2015	1448785996	66	80	145	80
Sun Nov 29 09:33:59 2015	1448786039	62	83	145	83
Sun Nov 29 09:37:35 2015	1448786255	61	84	145	83
Sun Nov 29 09:37:20 2015	1448786240	57	88	145	88
Sun Nov 29 09:34:08 2015	1448786048	64	81	145	81
Sun Nov 29 09:36:42 2015	1448786202	64	81	145	81
Sun Nov 29 09:35:37 2015	1448786137	70	75	145	75
Sun Nov 29 09:37:12 2015	1448786232	58	87	145	87
Sun Nov 29 09:34:59 2015	1448786099	59	86	145	86
Sun Nov 29 09:33:43 2015	1448786023	64	81	145	81
Sun Nov 29 09:33:34 2015	1448786014	60	85	145	85
Sun Nov 29 09:37:36 2015	1448786256	60	86	145	86
Sun Nov 29 09:37:22 2015	1448786242	61	84	145	84
Sun Nov 29 09:37:48 2015	1448786268	60	85	145	85
Sun Nov 29 09:37:16 2015	1448786236	61	84	145	84
Sun Nov 29 09:34:37 2015	1448786077	60	85	145	85
Sun Nov 29 09:34:55 2015	1448786095	61	84	145	84
Sun Nov 29 09:33:17 2015	1448785997	65	81	145	80
Sun Nov 29 09:33:07 2015	1448785987	62	83	145	82
Sun Nov 29 09:36:41 2015	1448786201	62	84	145	84
Sun Nov 29 09:33:16 2015	1448785996	64	82	145	81
Sun Nov 29 09:35:46 2015	1448786146	60	85	145	85
Sun Nov 29 09:35:43 2015	1448786143	61	85	145	85
Sun Nov 29 09:37:48 2015	1448786268	62	84	145	81
Sun Nov 29 09:33:34 2015	1448786014	62	83	145	83
Sun Nov 29 09:33:02 2015	1448785982	63	82	145	82
Sun Nov 29 09:35:34 2015	1448786134	62	84	145	83
Sun Nov 29 09:34:26 2015	1448786066	60	85	145	84
Sun Nov 29 09:35:33 2015	1448786133	61	85	145	85
Sun Nov 29 09:34:55 2015	1448786095	62	84	146	83
Sun Nov 29 09:34:57 2015	1448786097	60	86	146	86
Sun Nov 29 09:33:03 2015	1448785983	62	83	146	83
Sun Nov 29 09:33:58 2015	1448786038	58	87	146	87
Sun Nov 29 09:34:16 2015	1448786056	64	81	146	81
Sun Nov 29 09:36:46 2015	1448786206	62	84	146	84
Sun Nov 29 09:37:25 2015	1448786245	62	83	146	83
Sun Nov 29 09:37:34 2015	1448786254	61	84	146	84
Sun Nov 29 09:33:16 2015	1448785996	66	79	146	79
Sun Nov 29 09:33:16 2015	1448785996	64	82	146	81
Sun Nov 29 09:33:07 2015	1448785987	67	79	146	78
Sun Nov 29 09:34:24 2015	1448786064	65	81	146	81
Sun Nov 29 09:33:12 2015	1448785992	62	83	146	83
Sun Nov 29 09:34:38 2015	1448786078	63	82	146	82
Sun Nov 29 09:36:44 2015	1448786204	62	83	146	83
Sun Nov 29 09:33:17 2015	1448785997	62	83	146	83
Sun Nov 29 09:34:08 2015	1448786048	60	85	146	85
Sun Nov 29 09:33:43 2015	1448786023	60	86	146	86
Sun Nov 29 09:34:39 2015	1448786079	61	85	146	85
Sun Nov 29 09:34:47 2015	1448786087	61	85	146	85
Sun Nov 29 09:34:26 2015	1448786066	61	85	146	85
Sun Nov 29 09:35:52 2015	1448786152	64	82	146	81
Sun Nov 29 09:36:27 2015	1448786187	62	83	146	83
Sun Nov 29 09:36:45 2015	1448786205	64	81	146	81
Sun Nov 29 09:34:56 2015	1448786096	61	84	146	84
Sun Nov 29 09:34:07 2015	1448786047	60	85	146	84
Sun Nov 29 09:37:12 2015	1448786232	62	84	146	84
Sun Nov 29 09:34:08 2015	1448786048	61	85	146	85
Sun Nov 29 09:37:39 2015	1448786259	63	82	146	82
Sun Nov 29 09:33:17 2015	1448785997	63	83	146	83
Sun Nov 29 09:37:31 2015	1448786251	62	84	146	84
Sun Nov 29 09:34:44 2015	1448786084	61	85	146	85
Sun Nov 29 09:33:32 2015	1448786012	61	85	146	81
Sun Nov 29 09:33:13 2015	1448785993	61	85	146	84
Sun Nov 29 09:33:02 2015	1448785982	63	83	146	83
Sun Nov 29 09:33:15 2015	1448785995	58	88	146	87
Sun Nov 29 09:33:21 2015	1448786001	64	81	146	81
Sun Nov 29 09:35:35 2015	1448786135	61	85	146	85
Sun Nov 29 09:33:21 2015	1448786001	65	81	146	81
Sun Nov 29 09:36:16 2015	1448786176	64	82	146	81
Sun Nov 29 09:35:43 2015	1448786143	60	85	146	85
Sun Nov 29 09:33:04 2015	1448785984	60	86	146	86
Sun Nov 29 09:34:07 2015	1448786047	61	85	146	85
Sun Nov 29 09:34:54 2015	1448786094	64	82	146	82
Sun Nov 29 09:33:33 2015	1448786013	62	84	146	84
Sun Nov 29 09:37:22 2015	1448786242	61	85	146	84
Sun Nov 29 09:33:10 2015	1448785990	62	84	146	84
Sun Nov 29 09:34:57 2015	1448786097	64	82	146	82
Sun Nov 29 09:37:23 2015	1448786243	62	84	146	83
Sun Nov 29 09:33:34 2015	1448786014	60	86	146	85
Sun Nov 29 09:34:00 2015	1448786040	60	86	146	86
Sun Nov 29 09:37:17 2015	1448786237	70	76	146	76
Sun Nov 29 09:33:11 2015	1448785991	59	87	146	87
Sun Nov 29 09:36:42 2015	1448786202	64	82	146	81
Sun Nov 29 09:34:08 2015	1448786048	59	87	146	87
Sun Nov 29 09:33:15 2015	1448785995	61	85	146	85
Sun Nov 29 09:36:29 2015	1448786189	61	85	146	84
Sun Nov 29 09:34:58 2015	1448786098	64	82	146	82
Sun Nov 29 09:34:55 2015	1448786095	62	84	146	84
Sun Nov 29 09:33:12 2015	1448785992	61	85	146	84
Sun Nov 29 09:36:31 2015	1448786191	61	85	146	84
Sun Nov 29 09:34:25 2015	1448786065	61	85	146	85
Sun Nov 29 09:34:01 2015	1448786041	58	87	146	87
Sun Nov 29 09:33:15 2015	1448785995	61	85	146	85
Sun Nov 29 09:34:58 2015	1448786098	64	82	146	82
Sun Nov 29 09:36:57 2015	1448786217	57	89	146	88
Sun Nov 29 09:34:07 2015	1448786047	66	80	146	79
Sun Nov 29 09:36:26 2015	1448786186	61	85	146	85
Sun Nov 29 09:33:22 2015	1448786002	65	81	146	81
Sun Nov 29 09:34:26 2015	1448786066	61	84	146	84
Sun Nov 29 09:34:03 2015	1448786043	62	84	146	84
Sun Nov 29 09:36:13 2015	1448786173	63	83	146	82
Sun Nov 29 09:33:33 2015	1448786013	61	85	146	84
Sun Nov 29 09:37:15 2015	1448786235	62	84	146	84
Sun Nov 29 09:34:03 2015	1448786043	63	83	146	83
Sun Nov 29 09:37:17 2015	1448786237	64	82	146	82
Sun Nov 29 09:36:27 2015	1448786187	63	83	146	83
Sun Nov 29 09:33:28 2015	1448786008	61	85	146	85
Sun Nov 29 09:35:02 2015	1448786102	64	82	146	82
Sun Nov 29 09:36:12 2015	1448786172	68	78	146	77
Sun Nov 29 09:36:22 2015	1448786182	61	85	146	85
Sun Nov 29 09:36:13 2015	1448786173	61	85	146	85
Sun Nov 29 09:36:45 2015	1448786205	61	85	146	85
Sun Nov 29 09:33:04 2015	1448785984	58	88	146	86
Sun Nov 29 09:37:23 2015	1448786243	60	86	146	86
Sun Nov 29 09:33:42 2015	1448786022	66	80	146	80
Sun Nov 29 09:34:35 2015	1448786075	61	85	146	85
Sun Nov 29 09:35:06 2015	1448786106	63	83	146	83
Sun Nov 29 09:36:48 2015	1448786208	62	84	146	84
Sun Nov 29 09:33:16 2015	1448785996	64	82	146	79
Sun Nov 29 09:35:47 2015	1448786147	60	86	146	86
Sun Nov 29 09:35:02 2015	1448786102	60	86	146	86
Sun Nov 29 09:35:54 2015	1448786154	62	84	146	83
Sun Nov 29 09:33:04 2015	1448785984	62	84	146	84
Sun Nov 29 09:36:25 2015	1448786185	64	82	146	82
Sun Nov 29 09:36:44 2015	1448786204	61	85	146	85
Sun Nov 29 09:36:58 2015	1448786218	61	85	146	85
Sun Nov 29 09:35:22 2015	1448786122	62	84	146	84
Sun Nov 29 09:35:09 2015	1448786109	61	85	146	85
Sun Nov 29 09:34:53 2015	1448786093	59	87	146	87
Sun Nov 29 09:37:05 2015	1448786225	60	86	146	85
Sun Nov 29 09:33:02 2015	1448785982	62	85	146	85
Sun Nov 29 09:33:17 2015	1448785997	61	85	146	85
Sun Nov 29 09:34:49 2015	1448786089	62	85	146	84
Sun Nov 29 09:35:00 2015	1448786100	60	86	146	86
Sun Nov 29 09:33:41 2015	1448786021	62	84	146	84
Sun Nov 29 09:36:49 2015	1448786209	61	85	146	84
Sun Nov 29 09:37:31 2015	1448786251	62	84	146	84
Sun Nov 29 09:35:30 2015	1448786130	69	77	146	77
Sun Nov 29 09:36:27 2015	1448786187	65	82	146	81
Sun Nov 29 09:37:39 2015	1448786259	61	85	146	85
Sun Nov 29 09:34:24 2015	1448786064	61	85	146	83
Sun Nov 29 09:34:57 2015	1448786097	62	84	146	84
Sun Nov 29 09:34:08 2015	1448786048	61	85	146	85
Sun Nov 29 09:33:06 2015	1448785986	64	83	146	81
Sun Nov 29 09:34:24 2015	1448786064	61	85	146	85
Sun Nov 29 09:35:44 2015	1448786144	62	84	146	84
Sun Nov 29 09:33:04 2015	1448785984	60	86	146	86
Sun Nov 29 09:34:26 2015	1448786066	62	84	146	83
Sun Nov 29 09:34:26 2015	1448786066	62	84	146	84
Sun Nov 29 09:33:17 2015	1448785997	63	84	146	83
Sun Nov 29 09:37:30 2015	1448786250	63	83	146	83
Sun Nov 29 09:34:09 2015	1448786049	61	86	146	85
Sun Nov 29 09:33:16 2015	1448785996	66	80	146	80
Sun Nov 29 09:36:56 2015	1448786216	59	88	146	88
Sun Nov 29 09:36:55 2015	1448786215	64	82	146	82
Sun Nov 29 09:33:16 2015	1448785996	59	88	146	88
Sun Nov 29 09:36:33 2015	1448786193	63	83	146	83
Sun Nov 29 09:37:08 2015	1448786228	63	83	146	83
Sun Nov 29 09:35:33 2015	1448786133	63	83	146	83
Sun Nov 29 09:33:16 2015	1448785996	66	80	146	80
Sun Nov 29 09:34:54 2015	1448786094	61	85	146	85
Sun Nov 29 09:35:00 2015	1448786100	63	84	146	83
Sun Nov 29 09:33:11 2015	1448785991	59	87	146	81
Sun Nov 29 09:35:37 2015	1448786137	62	85	146	84
Sun Nov 29 09:33:03 2015	1448785983	65	81	146	81
Sun Nov 29 09:37:17 2015	1448786237	58	88	146	83
Sun Nov 29 09:34:35 2015	1448786075	61	85	146	85
Sun Nov 29 09:33:28 2015	1448786008	63	83	146	83
Sun Nov 29 09:33:17 2015	1448785997	65	82	146	81
Sun Nov 29 09:33:15 2015	1448785995	63	83	146	83
Sun Nov 29 09:37:05 2015	1448786225	62	84	146	84
Sun Nov 29 09:34:53 2015	1448786093	60	87	146	84
Sun Nov 29 09:33:16 2015	1448785996	61	86	146	86
Sun Nov 29 09:37:51 2015	1448786271	61	85	146	85
Sun Nov 29 09:33:17 2015	1448785997	66	80	146	79
Sun Nov 29 09:36:30 2015	1448786190	61	85	146	85
Sun Nov 29 09:35:40 2015	1448786140	60	86	146	86
Sun Nov 29 09:35:32 2015	1448786132	64	82	146	81
Sun Nov 29 09:35:48 2015	1448786148	62	84	146	84
Sun Nov 29 09:37:20 2015	1448786240	61	85	146	85
Sun Nov 29 09:36:19 2015	1448786179	58	88	146	88
Sun Nov 29 09:33:42 2015	1448786022	65	81	146	81
Sun Nov 29 09:33:07 2015	1448785987	63	83	146	83
Sun Nov 29 09:33:14 2015	1448785994	59	87	146	87
Sun Nov 29 09:34:09 2015	1448786049	60	87	146	86
Sun Nov 29 09:33:31 2015	1448786011	63	83	146	83
Sun Nov 29 09:35:02 2015	1448786102	64	82	146	82
Sun Nov 29 09:37:06 2015	1448786226	63	84	146	83
Sun Nov 29 09:33:03 2015	1448785983	60	86	146	86
Sun Nov 29 09:33:04 2015	1448785984	58	89	146	89
Sun Nov 29 09:33:15 2015	1448785995	62	85	146	85
Sun Nov 29 09:36:45 2015	1448786205	60	87	146	87
Sun Nov 29 09:33:16 2015	1448785996	59	88	146	88
Sun Nov 29 09:33:52 2015	1448786032	61	85	146	84
Sun Nov 29 09:35:05 2015	1448786105	60	86	146	86
Sun Nov 29 09:34:36 2015	1448786076	63	83	146	83
Sun Nov 29 09:37:13 2015	1448786233	59	88	146	85
Sun Nov 29 09:33:04 2015	1448785984	62	85	146	84
Sun Nov 29 09:34:56 2015	1448786096	65	81	146	81
Sun Nov 29 09:33:12 2015	1448785992	61	86	146	85
Sun Nov 29 09:37:06 2015	1448786226	60	86	147	86
Sun Nov 29 09:33:03 2015	1448785983	65	81	147	81
Sun Nov 29 09:33:06 2015	1448785986	63	84	147	84
Sun Nov 29 09:36:08 2015	1448786168	61	86	147	81
Sun Nov 29 09:36:27 2015	1448786187	64	83	147	83
Sun Nov 29 09:33:11 2015	1448785991	61	86	147	85
Sun Nov 29 09:36:21 2015	1448786181	62	85	147	85
Sun Nov 29 09:34:10 2015	1448786050	66	80	147	80
Sun Nov 29 09:37:20 2015	1448786240	63	83	147	83
Sun Nov 29 09:33:07 2015	1448785987	63	84	147	83
Sun Nov 29 09:33:04 2015	1448785984	60	86	147	86
Sun Nov 29 09:37:36 2015	1448786256	61	86	147	85
Sun Nov 29 09:33:03 2015	1448785983	65	81	147	81
Sun Nov 29 09:33:11 2015	1448785991	63	83	147	83
Sun Nov 29 09:33:17 2015	1448785997	65	82	147	81
Sun Nov 29 09:33:06 2015	1448785986	59	88	147	87
Sun Nov 29 09:33:11 2015	1448785991	58	88	147	88
Sun Nov 29 09:37:20 2015	1448786240	61	85	147	85
Sun Nov 29 09:35:33 2015	1448786133	65	82	147	82
Sun Nov 29 09:35:43 2015	1448786143	64	82	147	82
Sun Nov 29 09:34:46 2015	1448786086	60	86	147	86
Sun Nov 29 09:33:43 2015	1448786023	62	85	147	85
Sun Nov 29 09:37:18 2015	1448786238	65	82	147	82
Sun Nov 29 09:37:13 2015	1448786233	61	86	147	86
Sun Nov 29 09:34:56 2015	1448786096	59	88	147	88
Sun Nov 29 09:33:58 2015	1448786038	63	84	147	84
Sun Nov 29 09:33:33 2015	1448786013	58	89	147	89
Sun Nov 29 09:35:06 2015	1448786106	64	83	147	83
Sun Nov 29 09:34:46 2015	1448786086	64	83	147	80
Sun Nov 29 09:34:51 2015	1448786091	63	83	147	82
Sun Nov 29 09:33:41 2015	1448786021	62	85	147	85
Sun Nov 29 09:36:18 2015	1448786178	63	84	147	83
Sun Nov 29 09:35:37 2015	1448786137	65	82	147	82
Sun Nov 29 09:34:38 2015	1448786078	63	84	147	84
Sun Nov 29 09:36:42 2015	1448786202	66	81	147	81
Sun Nov 29 09:34:03 2015	1448786043	61	85	147	85
Sun Nov 29 09:36:44 2015	1448786204	60	86	147	86
Sun Nov 29 09:33:43 2015	1448786023	62	85	147	85
Sun Nov 29 09:33:11 2015	1448785991	62	85	147	85
Sun Nov 29 09:36:19 2015	1448786179	62	85	147	85
Sun Nov 29 09:35:53 2015	1448786153	59	88	147	85
Sun Nov 29 09:33:15 2015	1448785995	68	79	147	78
Sun Nov 29 09:34:39 2015	1448786079	64	83	147	83
Sun Nov 29 09:36:34 2015	1448786194	62	85	147	85
Sun Nov 29 09:36:41 2015	1448786201	64	83	147	83
Sun Nov 29 09:33:15 2015	1448785995	62	85	147	85
Sun Nov 29 09:37:01 2015	1448786221	64	83	147	83
Sun Nov 29 09:34:00 2015	1448786040	59	87	147	87
Sun Nov 29 09:33:08 2015	1448785988	61	85	147	85
Sun Nov 29 09:34:55 2015	1448786095	63	83	147	83
Sun Nov 29 09:35:43 2015	1448786143	62	85	147	85
Sun Nov 29 09:33:34 2015	1448786014	60	86	147	86
Sun Nov 29 09:33:09 2015	1448785989	57	90	147	90
Sun Nov 29 09:37:33 2015	1448786253	63	83	147	83
Sun Nov 29 09:36:30 2015	1448786190	64	83	147	83
Sun Nov 29 09:33:21 2015	1448786001	60	87	147	87
Sun Nov 29 09:33:04 2015	1448785984	61	86	147	86
Sun Nov 29 09:34:07 2015	1448786047	62	85	147	85
Sun Nov 29 09:33:09 2015	1448785989	63	84	147	84
Sun Nov 29 09:34:10 2015	1448786050	60	86	147	86
Sun Nov 29 09:35:00 2015	1448786100	62	85	147	85
Sun Nov 29 09:36:45 2015	1448786205	61	86	147	85
Sun Nov 29 09:36:26 2015	1448786186	62	85	147	85
Sun Nov 29 09:36:50 2015	1448786210	62	85	147	85
Sun Nov 29 09:34:12 2015	1448786052	60	87	147	82
Sun Nov 29 09:37:33 2015	1448786253	61	85	147	85
